Wavelength,Qe
590.2141779788840,0.9594880000000000
590.7185520361990,0.953543111111111
591.7273001508300,0.9483413333333330
592.73604826546,0.9520568888888890
593.9129210658620,0.9446257777777780
595.7622926093510,0.9431395555555550
595.7622926093510,0.9371946666666670
597.7797888386120,0.9371946666666670
597.7797888386120,0.9312497777777780
599.7972850678730,0.9312497777777780
599.7972850678730,0.9253048888888890
601.8147812971340,0.9253048888888890
601.8147812971340,0.9208462222222220
603.8322775263950,0.9208462222222220
603.8322775263950,0.9156444444444440
605.8497737556560,0.9163875555555550
605.8497737556560,0.9119288888888890
607.867269984917,0.9119288888888890
607.867269984917,0.9074702222222220
609.884766214178,0.9089564444444440
609.884766214178,0.9037546666666670
611.9022624434390,0.9044977777777780
611.9022624434390,0.900039111111111
613.9197586727000,0.9015253333333330
